scenario_id,parameter,value,portfolio_irr,portfolio_gearing,total_capex,total_debt,total_revenue,total_cfads,total_equity_cash_flow,asset_1_irr,asset_1_gearing,asset_1_capex,asset_2_irr,asset_2_gearing,asset_2_capex,asset_3_irr,asset_3_gearing,asset_3_capex,asset_4_irr,asset_4_gearing,asset_4_capex,asset_5_irr,asset_5_gearing,asset_5_capex,asset_6_irr,asset_6_gearing,asset_6_capex,asset_7_irr,asset_7_gearing,asset_7_capex,asset_8_irr,asset_8_gearing,asset_8_capex
sensitivity_results_base,unknown,sensitivity_results_base,0.10887714936478941,0.6514718130852837,7791.6,5076.007778835296,26477.618487799995,22246.07595239648,12303.501229710057,0.06567571300431006,0.5776664733886718,715.8,0.1954302560728532,0.699997329711914,624.9,0.09625958964797618,0.6677749633789064,1500.0,0.09720376634440032,0.6469104766845705,740.4000000000001,0.10771326178744557,0.6499975204467774,889.8000000000001,0.10245833728820547,0.6499987602233885,1358.1000000000001,0.10157887969947728,0.6499987602233884,1538.1000000000001,0.12253313317931316,0.6679779052734376,424.5
sensitivity_results_capex_0.9500,capex,0.95,0.10887714936478923,0.6514718130852838,5194.4,3384.005185890198,17651.74565853333,14830.717301597655,8202.334153140037,0.06567571300431004,0.5776664733886719,477.2,0.19543025607285328,0.699997329711914,416.6,0.09625958964797637,0.6677749633789065,1000.0,0.09720376634440049,0.6469104766845705,493.6,0.10771326178744575,0.6499975204467775,593.1999999999999,0.10245833728820557,0.6499987602233886,905.4000000000001,0.10157887969947713,0.6499987602233884,1025.4,0.1225331331793131,0.6679779052734376,283.0
sensitivity_results_capex_1.0000,capex,1.0,0.10887714936478923,0.6514718130852838,5194.4,3384.005185890198,17651.74565853333,14830.717301597655,8202.334153140037,0.06567571300431004,0.5776664733886719,477.2,0.19543025607285328,0.699997329711914,416.6,0.09625958964797637,0.6677749633789065,1000.0,0.09720376634440049,0.6469104766845705,493.6,0.10771326178744575,0.6499975204467775,593.1999999999999,0.10245833728820557,0.6499987602233886,905.4000000000001,0.10157887969947713,0.6499987602233884,1025.4,0.1225331331793131,0.6679779052734376,283.0
sensitivity_results_capex_1.0500,capex,1.05,0.10887714936478923,0.6514718130852838,5194.4,3384.005185890198,17651.74565853333,14830.717301597655,8202.334153140037,0.06567571300431004,0.5776664733886719,477.2,0.19543025607285328,0.699997329711914,416.6,0.09625958964797637,0.6677749633789065,1000.0,0.09720376634440049,0.6469104766845705,493.6,0.10771326178744575,0.6499975204467775,593.1999999999999,0.10245833728820557,0.6499987602233886,905.4000000000001,0.10157887969947713,0.6499987602233884,1025.4,0.1225331331793131,0.6679779052734376,283.0
sensitivity_results_electricity_price_-5.0000,electricity_price,-5.0,0.10678841945267219,0.6514718130852838,2597.2,1692.002592945099,8657.051099960878,7246.536921493039,3932.2625674206283,0.06567571300431004,0.5776664733886719,238.60000000000002,0.18414420528408648,0.699997329711914,208.3,0.09625958964797637,0.6677749633789064,500.0,0.09720376634440049,0.6469104766845705,246.8,0.10771326178744575,0.6499975204467774,296.6,0.10245833728820557,0.6499987602233886,452.70000000000005,0.10157887969947713,0.6499987602233883,512.7000000000002,0.1225331331793131,0.6679779052734376,141.5
sensitivity_results_electricity_price_0.0000,electricity_price,0.0,0.10887714936478923,0.6514718130852838,2597.2,1692.002592945099,8825.872829266666,7415.3586507988275,4101.167076570018,0.06567571300431004,0.5776664733886719,238.60000000000002,0.19543025607285328,0.699997329711914,208.3,0.09625958964797637,0.6677749633789064,500.0,0.09720376634440049,0.6469104766845705,246.8,0.10771326178744575,0.6499975204467774,296.6,0.10245833728820557,0.6499987602233886,452.70000000000005,0.10157887969947713,0.6499987602233883,512.7000000000002,0.1225331331793131,0.6679779052734376,141.5
sensitivity_results_electricity_price_5.0000,electricity_price,5.0,0.11090416685239649,0.6514718130852838,2597.2,1692.002592945099,8994.694558572453,7584.180380104615,4269.988805875807,0.06567571300431004,0.5776664733886719,238.60000000000002,0.20522920621862772,0.699997329711914,208.3,0.09625958964797637,0.6677749633789064,500.0,0.09720376634440049,0.6469104766845705,246.8,0.10771326178744575,0.6499975204467774,296.6,0.10245833728820557,0.6499987602233886,452.70000000000005,0.10157887969947713,0.6499987602233883,512.7000000000002,0.1225331331793131,0.6679779052734376,141.5
sensitivity_results_green_price_-2.0000,green_price,-2.0,0.10887714936478923,0.6514718130852838,2597.2,1692.002592945099,8825.872829266666,7415.3586507988275,4101.167076570018,0.06567571300431004,0.5776664733886719,238.60000000000002,0.19543025607285328,0.699997329711914,208.3,0.09625958964797637,0.6677749633789064,500.0,0.09720376634440049,0.6469104766845705,246.8,0.10771326178744575,0.6499975204467774,296.6,0.10245833728820557,0.6499987602233886,452.70000000000005,0.10157887969947713,0.6499987602233883,512.7000000000002,0.1225331331793131,0.6679779052734376,141.5
sensitivity_results_green_price_0.0000,green_price,0.0,0.10887714936478923,0.6514718130852838,2597.2,1692.002592945099,8825.872829266666,7415.3586507988275,4101.167076570018,0.06567571300431004,0.5776664733886719,238.60000000000002,0.19543025607285328,0.699997329711914,208.3,0.09625958964797637,0.6677749633789064,500.0,0.09720376634440049,0.6469104766845705,246.8,0.10771326178744575,0.6499975204467774,296.6,0.10245833728820557,0.6499987602233886,452.70000000000005,0.10157887969947713,0.6499987602233883,512.7000000000002,0.1225331331793131,0.6679779052734376,141.5
sensitivity_results_green_price_2.0000,green_price,2.0,0.10887714936478923,0.6514718130852838,2597.2,1692.002592945099,8825.872829266666,7415.3586507988275,4101.167076570018,0.06567571300431004,0.5776664733886719,238.60000000000002,0.19543025607285328,0.699997329711914,208.3,0.09625958964797637,0.6677749633789064,500.0,0.09720376634440049,0.6469104766845705,246.8,0.10771326178744575,0.6499975204467774,296.6,0.10245833728820557,0.6499987602233886,452.70000000000005,0.10157887969947713,0.6499987602233883,512.7000000000002,0.1225331331793131,0.6679779052734376,141.5
sensitivity_results_interest_rate_-50.0000,interest_rate,-50.0,0.10887714936478923,0.6514718130852838,2597.2,1692.002592945099,8825.872829266666,7415.3586507988275,4101.167076570018,0.06567571300431004,0.5776664733886719,238.60000000000002,0.19543025607285328,0.699997329711914,208.3,0.09625958964797637,0.6677749633789064,500.0,0.09720376634440049,0.6469104766845705,246.8,0.10771326178744575,0.6499975204467774,296.6,0.10245833728820557,0.6499987602233886,452.70000000000005,0.10157887969947713,0.6499987602233883,512.7000000000002,0.1225331331793131,0.6679779052734376,141.5
sensitivity_results_interest_rate_0.0000,interest_rate,0.0,0.10887714936478923,0.6514718130852838,2597.2,1692.002592945099,8825.872829266666,7415.3586507988275,4101.167076570018,0.06567571300431004,0.5776664733886719,238.60000000000002,0.19543025607285328,0.699997329711914,208.3,0.09625958964797637,0.6677749633789064,500.0,0.09720376634440049,0.6469104766845705,246.8,0.10771326178744575,0.6499975204467774,296.6,0.10245833728820557,0.6499987602233886,452.70000000000005,0.10157887969947713,0.6499987602233883,512.7000000000002,0.1225331331793131,0.6679779052734376,141.5
